order_id,user_id,product_id,order_date,status,total,n_items
order_000159,user_00724,prod_0011,2023-07-22T21:24:20Z,delivered,2475.7,4
order_000159,user_00724,prod_0122,2023-07-22T21:24:20Z,delivered,2475.7,4
order_000159,user_00724,prod_0084,2023-07-22T21:24:20Z,delivered,2475.7,4
order_000160,user_03607,prod_0037,2024-07-07T06:01:14Z,cancelled,2102.45,2
order_000160,user_03607,prod_0100,2024-07-07T06:01:14Z,cancelled,2102.45,2
order_000161,user_07872,prod_0675,2024-04-08T21:15:23Z,delivered,2952.34,3
order_000161,user_07872,prod_0095,2024-04-08T21:15:23Z,delivered,2952.34,3
order_000161,user_07872,prod_0145,2024-04-08T21:15:23Z,delivered,2952.34,3
order_000162,user_00655,prod_0165,2023-10-24T19:16:03Z,delivered,981.01,3
order_000162,user_00655,prod_0367,2023-10-24T19:16:03Z,delivered,981.01,3
order_000162,user_00655,prod_0475,2023-10-24T19:16:03Z,delivered,981.01,3
order_000163,user_03711,prod_0988,2022-06-04T18:17:25Z,delivered,115.95,1
order_000164,user_00781,prod_0496,2022-10-19T15:48:10Z,shipped,542.03,3
order_000164,user_00781,prod_0418,2022-10-19T15:48:10Z,shipped,542.03,3
order_000164,user_00781,prod_0215,2022-10-19T15:48:10Z,shipped,542.03,3
order_000165,user_00834,prod_0721,2024-04-29T17:56:34Z,processing,769.64,1
order_000166,user_09716,prod_0756,2023-02-08T11:17:49Z,delivered,28.61,1
order_000167,user_07042,prod_0694,2024-07-12T13:23:05Z,delivered,1073.94,3
order_000167,user_07042,prod_0649,2024-07-12T13:23:05Z,delivered,1073.94,3
order_000167,user_07042,prod_0934,2024-07-12T13:23:05Z,delivered,1073.94,3
order_000168,user_00301,prod_0015,2022-07-16T19:26:09Z,delivered,646.59,2
order_000168,user_00301,prod_0395,2022-07-16T19:26:09Z,delivered,646.59,2
order_000169,user_03207,prod_0130,2023-11-24T09:06:50Z,delivered,1174.15,3
order_000169,user_03207,prod_0501,2023-11-24T09:06:50Z,delivered,1174.15,3
order_000169,user_03207,prod_0758,2023-11-24T09:06:50Z,delivered,1174.15,3
order_000170,user_06517,prod_0043,2023-10-24T02:03:20Z,delivered,1500.12,3
order_000170,user_06517,prod_0006,2023-10-24T02:03:20Z,delivered,1500.12,3
order_000170,user_06517,prod_0293,2023-10-24T02:03:20Z,delivered,1500.12,3
order_000171,user_07773,prod_0977,2022-08-29T06:05:46Z,returned,553.99,4
order_000171,user_07773,prod_0210,2022-08-29T06:05:46Z,returned,553.99,4
order_000171,user_07773,prod_0875,2022-08-29T06:05:46Z,returned,553.99,4
order_000171,user_07773,prod_0956,2022-08-29T06:05:46Z,returned,553.99,4
order_000172,user_07204,prod_0545,2023-07-18T00:35:42Z,cancelled,59.35,1
order_000173,user_09040,prod_0860,2023-02-12T17:05:48Z,delivered,342.01,4
order_000173,user_09040,prod_0411,2023-02-12T17:05:48Z,delivered,342.01,4
order_000173,user_09040,prod_0779,2023-02-12T17:05:48Z,delivered,342.01,4
order_000173,user_09040,prod_0862,2023-02-12T17:05:48Z,delivered,342.01,4
order_000174,user_06756,prod_0012,2023-10-23T12:15:53Z,delivered,2543.83,5
order_000174,user_06756,prod_0211,2023-10-23T12:15:53Z,delivered,2543.83,5
order_000174,user_06756,prod_0718,2023-10-23T12:15:53Z,delivered,2543.83,5
order_000174,user_06756,prod_0102,2023-10-23T12:15:53Z,delivered,2543.83,5
order_000174,user_06756,prod_0066,2023-10-23T12:15:53Z,delivered,2543.83,5
order_000175,user_03395,prod_0947,2022-08-16T13:41:43Z,delivered,1551.86,2
order_000175,user_03395,prod_0089,2022-08-16T13:41:43Z,delivered,1551.86,2
order_000176,user_00974,prod_0882,2022-08-31T22:19:51Z,delivered,3996.57,5
order_000176,user_00974,prod_0160,2022-08-31T22:19:51Z,delivered,3996.57,5
order_000176,user_00974,prod_0049,2022-08-31T22:19:51Z,delivered,3996.57,5
order_000176,user_00974,prod_0085,2022-08-31T22:19:51Z,delivered,3996.57,5
order_000176,user_00974,prod_0087,2022-08-31T22:19:51Z,delivered,3996.57,5
order_000177,user_00277,prod_0205,2024-07-03T21:35:42Z,delivered,724.85,3
order_000177,user_00277,prod_0361,2024-07-03T21:35:42Z,delivered,724.85,3
order_000177,user_00277,prod_0938,2024-07-03T21:35:42Z,delivered,724.85,3
order_000178,user_09298,prod_0547,2024-07-24T05:46:14Z,processing,708.65,2
order_000178,user_09298,prod_0644,2024-07-24T05:46:14Z,processing,708.65,2
order_000179,user_05813,prod_0836,2022-06-05T08:20:29Z,cancelled,1262.94,2
order_000179,user_05813,prod_0069,2022-06-05T08:20:29Z,cancelled,1262.94,2
order_000180,user_01296,prod_0058,2023-04-06T03:10:00Z,returned,2489.78,3
order_000180,user_01296,prod_0019,2023-04-06T03:10:00Z,returned,2489.78,3
order_000180,user_01296,prod_0076,2023-04-06T03:10:00Z,returned,2489.78,3
order_000181,user_03310,prod_0016,2022-01-22T03:53:08Z,processing,613.54,2
order_000181,user_03310,prod_0304,2022-01-22T03:53:08Z,processing,613.54,2
order_000182,user_04427,prod_0060,2022-02-15T23:14:30Z,processing,1350.41,1
order_000183,user_05368,prod_0044,2023-12-13T23:15:01Z,processing,1051.12,2
order_000183,user_05368,prod_0638,2023-12-13T23:15:01Z,processing,1051.12,2
order_000184,user_05139,prod_0035,2023-05-22T18:53:58Z,delivered,2030.13,3
order_000184,user_05139,prod_0043,2023-05-22T18:53:58Z,delivered,2030.13,3
order_000184,user_05139,prod_0442,2023-05-22T18:53:58Z,delivered,2030.13,3
order_000185,user_09026,prod_0691,2022-03-21T23:30:19Z,delivered,888.74,2
order_000185,user_09026,prod_0709,2022-03-21T23:30:19Z,delivered,888.74,2
order_000186,user_04485,prod_0957,2023-04-17T02:39:21Z,delivered,362.4,1
order_000187,user_03004,prod_0543,2024-07-18T04:58:30Z,shipped,505.96,4
order_000187,user_03004,prod_0617,2024-07-18T04:58:30Z,shipped,505.96,4
order_000187,user_03004,prod_0391,2024-07-18T04:58:30Z,shipped,505.96,4
order_000187,user_03004,prod_0581,2024-07-18T04:58:30Z,shipped,505.96,4
order_000188,user_03351,prod_0680,2023-01-07T00:31:57Z,shipped,1404.62,5
order_000188,user_03351,prod_0699,2023-01-07T00:31:57Z,shipped,1404.62,5
order_000188,user_03351,prod_0440,2023-01-07T00:31:57Z,shipped,1404.62,5
order_000188,user_03351,prod_0716,2023-01-07T00:31:57Z,shipped,1404.62,5
order_000188,user_03351,prod_0015,2023-01-07T00:31:57Z,shipped,1404.62,5
order_000189,user_06285,prod_0706,2024-10-26T14:43:54Z,cancelled,321.18,3
order_000189,user_06285,prod_0761,2024-10-26T14:43:54Z,cancelled,321.18,3
order_000189,user_06285,prod_0562,2024-10-26T14:43:54Z,cancelled,321.18,3
order_000190,user_01248,prod_0061,2024-02-21T20:03:46Z,processing,607.11,1
order_000191,user_02218,prod_0852,2023-01-23T03:58:18Z,delivered,399.82,3
order_000191,user_02218,prod_0496,2023-01-23T03:58:18Z,delivered,399.82,3
order_000191,user_02218,prod_0903,2023-01-23T03:58:18Z,delivered,399.82,3
order_000192,user_06839,prod_0262,2023-06-23T16:43:38Z,delivered,315.26,2
order_000192,user_06839,prod_0606,2023-06-23T16:43:38Z,delivered,315.26,2
order_000193,user_01502,prod_0385,2024-09-03T12:19:44Z,delivered,109.39,1
order_000194,user_04055,prod_0787,2024-09-13T06:37:02Z,delivered,181.31,1
order_000195,user_05104,prod_0875,2022-03-04T19:04:31Z,delivered,945.16,2
order_000195,user_05104,prod_0130,2022-03-04T19:04:31Z,delivered,945.16,2
order_000196,user_01308,prod_0267,2022-09-18T22:36:41Z,delivered,270.46,1
order_000197,user_03585,prod_0989,2023-11-07T22:03:10Z,delivered,1382.78,4
order_000197,user_03585,prod_0973,2023-11-07T22:03:10Z,delivered,1382.78,4
order_000197,user_03585,prod_0987,2023-11-07T22:03:10Z,delivered,1382.78,4
order_000197,user_03585,prod_0971,2023-11-07T22:03:10Z,delivered,1382.78,4
order_000198,user_07474,prod_0010,2022-12-11T08:36:35Z,shipped,120.42,1
order_000199,user_03804,prod_0449,2022-10-14T09:41:34Z,delivered,1702.57,3
order_000199,user_03804,prod_0707,2022-10-14T09:41:34Z,delivered,1702.57,3
order_000199,user_03804,prod_0502,2022-10-14T09:41:34Z,delivered,1702.57,3
order_000200,user_09190,prod_0443,2024-09-09T14:49:23Z,delivered,811.67,3
order_000200,user_09190,prod_0593,2024-09-09T14:49:23Z,delivered,811.67,3
order_000200,user_09190,prod_0376,2024-09-09T14:49:23Z,delivered,811.67,3
order_000201,user_05387,prod_0401,2023-08-18T18:32:55Z,shipped,583.47,1
order_000202,user_07614,prod_0405,2023-10-03T03:05:36Z,delivered,491.24,1
order_000203,user_08632,prod_0985,2023-10-12T17:04:45Z,shipped,273.56,2
order_000203,user_08632,prod_0467,2023-10-12T17:04:45Z,shipped,273.56,2
order_000204,user_06766,prod_0177,2022-07-13T00:33:43Z,shipped,1573.81,2
order_000204,user_06766,prod_0354,2022-07-13T00:33:43Z,shipped,1573.81,2
order_000205,user_07026,prod_0090,2024-05-31T00:04:54Z,delivered,594.94,3
order_000205,user_07026,prod_0363,2024-05-31T00:04:54Z,delivered,594.94,3
order_000205,user_07026,prod_0862,2024-05-31T00:04:54Z,delivered,594.94,3
order_000206,user_04981,prod_0549,2023-02-04T21:38:32Z,delivered,101.77,2
order_000206,user_04981,prod_0620,2023-02-04T21:38:32Z,delivered,101.77,2
order_000207,user_06624,prod_0601,2023-08-04T00:23:23Z,delivered,79.52,1
order_000208,user_08481,prod_0065,2023-04-10T04:14:33Z,delivered,527.58,1
order_000209,user_01396,prod_0977,2023-03-21T20:23:17Z,delivered,66.92,1
order_000210,user_01016,prod_0388,2022-06-04T17:01:08Z,processing,134.53,1
order_000211,user_07412,prod_0895,2023-09-08T21:06:16Z,delivered,103.76,1
order_000212,user_09023,prod_0306,2023-04-12T18:21:45Z,delivered,89.36,1
order_000213,user_03755,prod_0092,2023-08-27T04:35:20Z,returned,209.19,1
order_000214,user_04717,prod_0956,2023-05-28T19:31:12Z,delivered,183.28,1
order_000215,user_01356,prod_0729,2022-04-18T12:34:21Z,returned,922.05,3
order_000215,user_01356,prod_0635,2022-04-18T12:34:21Z,returned,922.05,3
order_000215,user_01356,prod_0703,2022-04-18T12:34:21Z,returned,922.05,3
order_000216,user_09784,prod_0294,2024-06-02T09:56:56Z,delivered,388.7,2
order_000216,user_09784,prod_0734,2024-06-02T09:56:56Z,delivered,388.7,2
order_000217,user_01877,prod_0891,2024-06-08T09:27:26Z,delivered,407.76,2
order_000217,user_01877,prod_0981,2024-06-08T09:27:26Z,delivered,407.76,2
order_000218,user_02426,prod_0295,2024-12-13T03:06:49Z,delivered,412.17,1
order_000219,user_07978,prod_0953,2023-03-17T21:22:43Z,delivered,1752.19,4
order_000219,user_07978,prod_0684,2023-03-17T21:22:43Z,delivered,1752.19,4
order_000219,user_07978,prod_0845,2023-03-17T21:22:43Z,delivered,1752.19,4
order_000219,user_07978,prod_0044,2023-03-17T21:22:43Z,delivered,1752.19,4
order_000220,user_05361,prod_0475,2022-11-05T15:58:59Z,processing,431.19,4
order_000220,user_05361,prod_0900,2022-11-05T15:58:59Z,processing,431.19,4
order_000220,user_05361,prod_0841,2022-11-05T15:58:59Z,processing,431.19,4
order_000220,user_05361,prod_0562,2022-11-05T15:58:59Z,processing,431.19,4
order_000221,user_00529,prod_0119,2022-10-23T06:58:50Z,delivered,1797.15,2
order_000221,user_00529,prod_0156,2022-10-23T06:58:50Z,delivered,1797.15,2
order_000222,user_06641,prod_0591,2022-08-28T20:35:36Z,processing,582.46,2
order_000222,user_06641,prod_0637,2022-08-28T20:35:36Z,processing,582.46,2
order_000223,user_02596,prod_0299,2023-07-08T08:53:15Z,shipped,774.19,3
order_000223,user_02596,prod_0826,2023-07-08T08:53:15Z,shipped,774.19,3
order_000223,user_02596,prod_0767,2023-07-08T08:53:15Z,shipped,774.19,3
order_000224,user_07030,prod_0917,2023-07-08T18:39:36Z,delivered,501.51,2
order_000224,user_07030,prod_0948,2023-07-08T18:39:36Z,delivered,501.51,2
order_000225,user_01915,prod_0559,2022-01-15T20:51:21Z,returned,64.33,1
order_000226,user_02935,prod_0706,2023-12-12T22:59:40Z,delivered,111.82,1
order_000227,user_04427,prod_0039,2023-01-08T10:46:19Z,delivered,1812.59,3
order_000227,user_04427,prod_0157,2023-01-08T10:46:19Z,delivered,1812.59,3
order_000227,user_04427,prod_0947,2023-01-08T10:46:19Z,delivered,1812.59,3
order_000228,user_07524,prod_0798,2022-10-11T22:44:11Z,returned,210.46,2
order_000228,user_07524,prod_0385,2022-10-11T22:44:11Z,returned,210.46,2
order_000229,user_08566,prod_0729,2023-10-20T06:58:24Z,delivered,610.89,2
order_000229,user_08566,prod_0672,2023-10-20T06:58:24Z,delivered,610.89,2
order_000230,user_02493,prod_0176,2023-11-19T16:04:15Z,delivered,45.05,1
order_000231,user_01012,prod_0882,2022-02-07T16:59:59Z,delivered,109.18,1
order_000232,user_07201,prod_0423,2024-02-29T23:47:59Z,delivered,494.81,1
order_000233,user_07144,prod_0515,2023-03-09T01:16:06Z,delivered,75.65,1
order_000234,user_06577,prod_0924,2023-11-11T19:46:48Z,delivered,420.78,1
order_000235,user_04495,prod_0204,2022-09-02T05:59:29Z,delivered,1120.04,2
order_000235,user_04495,prod_0017,2022-09-02T05:59:29Z,delivered,1120.04,2
order_000236,user_02023,prod_0582,2023-04-10T11:56:36Z,delivered,684.22,4
order_000236,user_02023,prod_0819,2023-04-10T11:56:36Z,delivered,684.22,4
order_000236,user_02023,prod_0512,2023-04-10T11:56:36Z,delivered,684.22,4
order_000236,user_02023,prod_0344,2023-04-10T11:56:36Z,delivered,684.22,4
order_000237,user_08618,prod_0471,2023-04-18T03:47:42Z,delivered,167.22,2
order_000237,user_08618,prod_0132,2023-04-18T03:47:42Z,delivered,167.22,2
order_000238,user_09808,prod_0526,2023-07-30T17:26:03Z,delivered,287.92,2
order_000238,user_09808,prod_0429,2023-07-30T17:26:03Z,delivered,287.92,2
order_000239,user_00331,prod_0081,2024-10-03T13:17:35Z,delivered,720.24,2
order_000239,user_00331,prod_0198,2024-10-03T13:17:35Z,delivered,720.24,2
order_000240,user_08797,prod_0528,2023-07-12T01:29:55Z,delivered,41.83,1
order_000241,user_08925,prod_0623,2023-08-13T03:54:40Z,shipped,119.09,2
order_000241,user_08925,prod_0568,2023-08-13T03:54:40Z,shipped,119.09,2
order_000242,user_08814,prod_0686,2024-03-04T23:06:39Z,delivered,515.19,1
order_000243,user_08138,prod_0300,2023-05-10T17:54:02Z,delivered,1403.21,4
order_000243,user_08138,prod_0678,2023-05-10T17:54:02Z,delivered,1403.21,4
order_000243,user_08138,prod_0040,2023-05-10T17:54:02Z,delivered,1403.21,4
order_000243,user_08138,prod_0230,2023-05-10T17:54:02Z,delivered,1403.21,4
order_000244,user_05571,prod_0227,2023-03-30T10:51:02Z,shipped,394.06,1
order_000245,user_00233,prod_0631,2024-07-18T20:04:20Z,delivered,531.95,1
order_000246,user_07809,prod_0827,2024-05-19T16:46:06Z,delivered,8.34,1
order_000247,user_08672,prod_0444,2022-08-12T20:04:52Z,delivered,1504.79,4
order_000247,user_08672,prod_0047,2022-08-12T20:04:52Z,delivered,1504.79,4
order_000247,user_08672,prod_0485,2022-08-12T20:04:52Z,delivered,1504.79,4
order_000247,user_08672,prod_0323,2022-08-12T20:04:52Z,delivered,1504.79,4
order_000248,user_07999,prod_0956,2024-01-08T10:49:19Z,delivered,237.14,2
order_000248,user_07999,prod_0531,2024-01-08T10:49:19Z,delivered,237.14,2
order_000249,user_00551,prod_0044,2024-06-01T10:25:59Z,cancelled,1061.17,3
order_000249,user_00551,prod_0695,2024-06-01T10:25:59Z,cancelled,1061.17,3
order_000249,user_00551,prod_0360,2024-06-01T10:25:59Z,cancelled,1061.17,3
order_000250,user_08426,prod_0696,2022-02-24T07:45:05Z,delivered,56.73,1
order_000251,user_09585,prod_0818,2024-12-30T05:45:11Z,delivered,923.24,2
order_000251,user_09585,prod_0704,2024-12-30T05:45:11Z,delivered,923.24,2
order_000252,user_00616,prod_0563,2024-02-06T19:19:16Z,delivered,566.52,2
order_000252,user_00616,prod_0065,2024-02-06T19:19:16Z,delivered,566.52,2
order_000253,user_08426,prod_0648,2022-08-15T06:03:33Z,delivered,809.31,3
order_000253,user_08426,prod_0727,2022-08-15T06:03:33Z,delivered,809.31,3
order_000253,user_08426,prod_0527,2022-08-15T06:03:33Z,delivered,809.31,3
order_000254,user_08925,prod_0563,2023-01-09T12:29:03Z,returned,246.91,3
order_000254,user_08925,prod_0277,2023-01-09T12:29:03Z,returned,246.91,3
order_000254,user_08925,prod_0251,2023-01-09T12:29:03Z,returned,246.91,3
order_000255,user_04938,prod_0854,2024-06-23T15:37:07Z,delivered,47.27,1
order_000256,user_08816,prod_0345,2024-04-01T04:57:20Z,delivered,622.77,2
order_000256,user_08816,prod_0480,2024-04-01T04:57:20Z,delivered,622.77,2
order_000257,user_02378,prod_0594,2022-10-26T00:27:12Z,delivered,1957.85,5
order_000257,user_02378,prod_0391,2022-10-26T00:27:12Z,delivered,1957.85,5
order_000257,user_02378,prod_0793,2022-10-26T00:27:12Z,delivered,1957.85,5
order_000257,user_02378,prod_0372,2022-10-26T00:27:12Z,delivered,1957.85,5
order_000257,user_02378,prod_0020,2022-10-26T00:27:12Z,delivered,1957.85,5
order_000258,user_00988,prod_0884,2022-09-01T05:38:48Z,delivered,681.82,2
order_000258,user_00988,prod_0066,2022-09-01T05:38:48Z,delivered,681.82,2
order_000259,user_09542,prod_0783,2022-09-12T12:46:01Z,shipped,15.17,1
order_000260,user_03641,prod_0699,2024-03-31T03:51:15Z,delivered,800.73,2
order_000260,user_03641,prod_0033,2024-03-31T03:51:15Z,delivered,800.73,2
order_000261,user_02268,prod_0906,2023-06-22T06:33:25Z,returned,15.81,1
order_000262,user_00412,prod_0410,2022-10-11T07:45:51Z,shipped,186.47,1
order_000263,user_05712,prod_0306,2023-04-21T20:41:21Z,delivered,267.74,2
order_000263,user_05712,prod_0241,2023-04-21T20:41:21Z,delivered,267.74,2
order_000264,user_07325,prod_0899,2022-02-01T23:49:32Z,processing,197.03,1
order_000265,user_01136,prod_0626,2022-03-16T23:38:41Z,delivered,41.02,2
order_000265,user_01136,prod_0886,2022-03-16T23:38:41Z,delivered,41.02,2
order_000266,user_00797,prod_0070,2024-10-20T21:52:10Z,delivered,1191.0,4
order_000266,user_00797,prod_0021,2024-10-20T21:52:10Z,delivered,1191.0,4
order_000266,user_00797,prod_0523,2024-10-20T21:52:10Z,delivered,1191.0,4
order_000266,user_00797,prod_0432,2024-10-20T21:52:10Z,delivered,1191.0,4
order_000267,user_01209,prod_0131,2022-12-08T13:42:57Z,delivered,983.18,2
order_000267,user_01209,prod_0940,2022-12-08T13:42:57Z,delivered,983.18,2
order_000268,user_07599,prod_0298,2024-03-26T01:21:32Z,delivered,389.87,2
order_000268,user_07599,prod_0778,2024-03-26T01:21:32Z,delivered,389.87,2
order_000269,user_05741,prod_0070,2024-05-11T09:15:04Z,processing,667.75,2
order_000269,user_05741,prod_0956,2024-05-11T09:15:04Z,processing,667.75,2
order_000270,user_07489,prod_0662,2023-06-22T20:52:36Z,returned,83.35,1
order_000271,user_00988,prod_0460,2023-04-10T11:55:14Z,cancelled,77.04,1
order_000272,user_03591,prod_0038,2024-08-01T00:31:48Z,delivered,1255.08,4
order_000272,user_03591,prod_0200,2024-08-01T00:31:48Z,delivered,1255.08,4
order_000272,user_03591,prod_0297,2024-08-01T00:31:48Z,delivered,1255.08,4
order_000272,user_03591,prod_0499,2024-08-01T00:31:48Z,delivered,1255.08,4
order_000273,user_04012,prod_0536,2024-08-14T15:41:29Z,delivered,184.58,2
order_000273,user_04012,prod_0909,2024-08-14T15:41:29Z,delivered,184.58,2
order_000274,user_00238,prod_0249,2024-05-19T16:45:18Z,delivered,131.11,1
order_000275,user_09454,prod_0687,2023-12-05T12:53:54Z,returned,496.94,2
order_000275,user_09454,prod_0699,2023-12-05T12:53:54Z,returned,496.94,2
order_000276,user_06580,prod_0029,2024-12-29T14:15:29Z,delivered,2993.72,3
order_000276,user_06580,prod_0152,2024-12-29T14:15:29Z,delivered,2993.72,3
order_000276,user_06580,prod_0159,2024-12-29T14:15:29Z,delivered,2993.72,3
order_000277,user_04114,prod_0042,2022-03-30T02:27:24Z,shipped,1126.93,2
order_000277,user_04114,prod_0690,2022-03-30T02:27:24Z,shipped,1126.93,2
order_000278,user_02287,prod_0072,2022-03-09T12:17:38Z,delivered,1065.82,1
order_000279,user_07556,prod_0776,2022-11-03T11:43:57Z,delivered,9.48,1
order_000280,user_04938,prod_0736,2022-08-06T00:45:36Z,delivered,325.49,2
order_000280,user_04938,prod_0466,2022-08-06T00:45:36Z,delivered,325.49,2
order_000281,user_05942,prod_0728,2024-08-23T22:34:46Z,delivered,791.42,4
order_000281,user_05942,prod_0213,2024-08-23T22:34:46Z,delivered,791.42,4
order_000281,user_05942,prod_0491,2024-08-23T22:34:46Z,delivered,791.42,4
order_000281,user_05942,prod_0073,2024-08-23T22:34:46Z,delivered,791.42,4
order_000282,user_08729,prod_0078,2024-11-12T09:29:08Z,delivered,512.91,1
order_000283,user_06177,prod_0766,2022-05-22T12:33:10Z,delivered,172.45,1
order_000284,user_08549,prod_0833,2023-07-25T06:07:17Z,processing,23.23,1
order_000285,user_04740,prod_0095,2023-06-17T03:16:22Z,delivered,1150.14,1
order_000286,user_02997,prod_0917,2023-09-13T13:11:50Z,delivered,283.19,1
order_000287,user_00655,prod_0321,2023-03-15T11:45:19Z,delivered,595.52,2
order_000287,user_00655,prod_0140,2023-03-15T11:45:19Z,delivered,595.52,2
order_000288,user_06643,prod_0744,2024-02-27T14:53:59Z,delivered,407.68,2
order_000288,user_06643,prod_0496,2024-02-27T14:53:59Z,delivered,407.68,2
order_000289,user_06904,prod_0282,2022-02-04T08:01:51Z,processing,134.66,1
order_000290,user_07774,prod_0384,2023-12-01T00:03:40Z,delivered,100.96,1
