user_id,product_id,duration_s,viewed_at,source
user_03039,prod_0213,482,2024-02-13T14:10:20Z,category
user_04031,prod_0402,111,2023-09-29T17:59:31Z,category
user_03757,prod_0378,43,2022-05-28T11:31:20Z,search
user_02693,prod_0917,22,2023-01-03T03:13:48Z,recommendation
user_07300,prod_0387,11,2022-10-31T16:12:53Z,search
user_00147,prod_0372,16,2023-07-31T13:06:59Z,category
user_03923,prod_0561,35,2023-06-01T17:49:21Z,recommendation
user_04243,prod_0088,9,2022-05-22T15:43:22Z,category
user_04581,prod_0626,7,2024-03-03T18:50:58Z,search
user_03851,prod_0694,102,2024-06-07T21:22:16Z,browse
user_00712,prod_0295,8,2023-12-04T03:06:04Z,recommendation
user_00535,prod_0581,31,2023-10-28T06:57:27Z,browse
user_02566,prod_0355,79,2022-09-01T08:52:17Z,browse
user_06866,prod_0132,30,2022-12-17T10:00:29Z,homepage
user_07858,prod_0900,13,2023-12-29T12:42:16Z,recommendation
user_00900,prod_0776,77,2023-03-20T20:22:46Z,browse
user_06031,prod_0365,11,2024-06-09T11:03:58Z,homepage
user_07627,prod_0827,94,2022-06-23T21:17:49Z,browse
user_07645,prod_0384,23,2022-03-03T18:53:24Z,search
user_09879,prod_0190,60,2022-09-01T16:52:06Z,search
user_03507,prod_0473,43,2024-06-30T20:33:52Z,search
user_08551,prod_0660,121,2024-08-16T21:57:48Z,search
user_00528,prod_0355,19,2023-08-28T06:15:15Z,search
user_01390,prod_0502,60,2022-11-25T18:22:56Z,search
user_05512,prod_0881,15,2024-07-03T19:50:39Z,category
user_09254,prod_0297,10,2024-05-01T15:15:29Z,category
user_04521,prod_0669,45,2022-06-11T13:30:25Z,browse
user_05324,prod_0044,71,2023-03-07T04:28:43Z,recommendation
user_09500,prod_0498,61,2023-09-21T21:33:18Z,category
user_03004,prod_0586,53,2022-11-16T03:27:48Z,recommendation
user_07336,prod_0860,33,2022-02-03T02:33:03Z,category
user_09193,prod_0893,102,2022-03-28T06:56:13Z,recommendation
user_00945,prod_0063,15,2024-04-17T22:40:48Z,browse
user_08198,prod_0514,12,2022-06-09T07:54:43Z,category
user_06158,prod_0039,57,2022-12-19T10:45:19Z,search
user_01884,prod_0477,18,2023-06-02T08:08:24Z,recommendation
user_01003,prod_0861,13,2022-10-14T18:18:07Z,browse
user_06822,prod_0926,62,2023-06-16T19:16:41Z,search
user_06761,prod_0911,89,2022-08-22T01:20:49Z,browse
user_00358,prod_0610,38,2022-04-17T15:44:31Z,recommendation
user_01729,prod_0656,6,2024-03-23T00:10:41Z,category
user_06668,prod_0288,291,2023-07-03T20:45:28Z,search
user_00995,prod_0260,92,2023-06-14T06:41:01Z,recommendation
user_09430,prod_0408,3,2024-01-21T07:08:35Z,recommendation
user_08819,prod_0353,6,2022-08-11T05:02:25Z,browse
user_04626,prod_0694,41,2022-05-04T00:22:13Z,browse
user_08157,prod_0325,56,2022-04-16T20:07:55Z,homepage
user_07969,prod_0674,16,2023-05-20T12:23:05Z,homepage
user_02296,prod_0177,37,2023-05-24T18:29:49Z,recommendation
user_04526,prod_0933,69,2022-08-31T21:29:01Z,category
user_06367,prod_0609,64,2024-12-20T19:31:24Z,homepage
user_04889,prod_0904,12,2022-01-14T02:21:47Z,browse
user_03125,prod_0657,259,2022-10-01T04:09:34Z,browse
user_08104,prod_0358,166,2023-10-23T01:00:18Z,browse
user_02911,prod_0427,81,2022-10-24T05:41:59Z,homepage
user_02073,prod_0461,13,2022-11-10T20:53:12Z,recommendation
user_01094,prod_0722,106,2022-09-04T23:04:56Z,category
user_07075,prod_0296,13,2024-06-17T13:20:08Z,search
user_00062,prod_0004,67,2022-05-20T17:57:24Z,search
user_07631,prod_0033,47,2022-01-26T10:18:20Z,homepage
user_01427,prod_0115,75,2023-09-01T00:39:05Z,recommendation
user_00188,prod_0698,21,2022-03-05T00:29:01Z,homepage
user_04905,prod_0059,126,2023-06-19T16:08:49Z,category
user_02368,prod_0325,45,2022-04-08T09:32:28Z,recommendation
user_07024,prod_0507,15,2024-04-21T20:30:31Z,browse
user_08216,prod_0472,67,2024-12-16T18:28:44Z,homepage
user_06639,prod_0281,50,2022-12-19T22:33:46Z,recommendation
user_08216,prod_0620,79,2024-11-25T19:40:30Z,browse
user_02897,prod_0047,18,2023-01-14T04:45:35Z,search
user_02874,prod_0892,25,2023-09-11T13:57:13Z,category
user_02995,prod_0184,41,2022-04-21T08:07:56Z,homepage
user_01648,prod_0544,18,2023-07-24T06:43:16Z,category
user_03285,prod_0110,16,2023-02-09T07:30:59Z,search
user_06931,prod_0463,9,2022-02-11T17:48:25Z,search
user_02517,prod_0800,33,2023-03-27T09:30:08Z,browse
user_00579,prod_0904,17,2024-08-09T07:52:27Z,browse
user_07394,prod_0777,17,2024-08-31T06:19:13Z,recommendation
user_03631,prod_0043,18,2022-02-05T09:56:51Z,search
user_07987,prod_0052,8,2024-10-21T13:54:43Z,category
user_08009,prod_0679,18,2023-01-15T21:19:35Z,recommendation
user_04462,prod_0659,39,2024-08-06T05:14:05Z,search
user_01935,prod_0104,17,2023-07-22T00:06:54Z,homepage
user_00334,prod_0568,7,2023-12-14T21:50:58Z,recommendation
user_07781,prod_0772,83,2022-07-13T17:11:04Z,recommendation
user_03294,prod_0803,24,2022-10-26T13:20:04Z,search
user_01476,prod_0687,28,2023-01-08T16:18:25Z,category
user_04692,prod_0334,13,2023-03-26T15:58:32Z,homepage
user_00308,prod_0355,13,2023-04-20T02:11:52Z,category
user_00676,prod_0219,37,2023-11-04T22:47:31Z,category
user_04297,prod_0739,4,2024-06-26T18:22:36Z,recommendation
user_08141,prod_0829,5,2024-09-05T12:57:10Z,browse
user_09319,prod_0645,51,2023-10-02T23:48:44Z,search
user_03829,prod_0826,45,2022-03-04T12:23:37Z,category
user_01950,prod_0814,13,2022-02-05T02:10:25Z,recommendation
user_04110,prod_0836,22,2023-12-02T15:49:09Z,search
user_06684,prod_0855,17,2022-04-01T03:23:07Z,homepage
user_04436,prod_0963,8,2024-07-04T21:50:10Z,category
user_07838,prod_0234,25,2024-12-13T17:52:21Z,homepage
user_08613,prod_0985,23,2022-11-30T16:55:41Z,browse
user_09748,prod_0539,96,2023-02-16T03:19:30Z,recommendation
user_03831,prod_0399,9,2022-07-21T10:58:26Z,homepage
user_05091,prod_0287,448,2022-03-26T05:36:23Z,recommendation
user_05342,prod_0320,10,2023-08-02T20:55:21Z,browse
user_00420,prod_0613,54,2024-11-24T17:26:42Z,category
user_00107,prod_0641,34,2023-04-03T06:07:49Z,search
user_09960,prod_0327,419,2023-07-04T23:55:53Z,browse
user_00238,prod_0751,72,2024-07-12T08:00:28Z,browse
user_00249,prod_0535,64,2023-11-04T00:32:30Z,search
user_05633,prod_0677,115,2023-03-03T11:57:38Z,category
user_00306,prod_0093,28,2023-06-12T10:13:29Z,homepage
user_07752,prod_0775,19,2022-05-19T03:36:29Z,browse
user_01867,prod_0560,57,2023-11-28T02:05:50Z,search
user_03031,prod_0298,22,2022-08-14T03:45:11Z,browse
user_01894,prod_0949,29,2022-01-14T18:05:42Z,browse
user_06791,prod_0669,85,2022-12-10T10:24:17Z,recommendation
user_07011,prod_0897,8,2024-07-14T23:33:04Z,category
user_05881,prod_0555,35,2022-11-24T21:25:13Z,recommendation
user_00676,prod_0511,28,2023-03-14T15:42:00Z,search
user_06235,prod_0622,24,2023-12-09T14:07:29Z,search
user_04512,prod_0627,55,2023-08-08T03:29:33Z,browse
user_06922,prod_0413,7,2024-10-25T20:17:33Z,browse
user_03969,prod_0670,14,2023-12-16T15:14:30Z,homepage
user_03770,prod_0959,20,2024-01-23T20:20:14Z,category
user_07045,prod_0963,8,2022-06-19T19:37:49Z,recommendation
user_07435,prod_0758,106,2023-07-06T17:26:22Z,recommendation
user_00755,prod_0666,17,2023-03-14T08:20:02Z,browse
user_07930,prod_0254,243,2023-11-11T09:21:44Z,homepage
user_02591,prod_0701,20,2024-10-30T12:47:19Z,category
user_08999,prod_0193,14,2023-11-11T04:48:45Z,search
user_05570,prod_0723,74,2023-09-29T11:44:52Z,category
user_05122,prod_0382,13,2024-09-13T10:48:25Z,homepage
user_02460,prod_0066,1,2024-07-11T19:42:22Z,browse
user_01073,prod_0623,55,2023-12-11T02:49:47Z,browse
user_09145,prod_0155,187,2024-04-25T00:04:48Z,homepage
user_09920,prod_0339,6,2023-02-17T23:26:40Z,search
user_05045,prod_0614,50,2022-12-05T19:32:18Z,category
user_02056,prod_0046,99,2022-07-01T11:57:21Z,category
user_06918,prod_0919,38,2022-05-10T08:54:45Z,browse
user_07505,prod_0899,120,2024-01-13T03:44:56Z,browse
user_07212,prod_0343,27,2024-06-01T04:10:37Z,browse
user_02850,prod_0071,14,2022-11-14T12:28:02Z,search
user_07070,prod_0421,13,2024-08-31T12:46:46Z,category
user_04661,prod_0953,53,2024-12-27T19:36:57Z,recommendation
user_02537,prod_0334,26,2023-12-05T15:16:11Z,search
user_00849,prod_0448,22,2022-07-03T01:58:35Z,search
user_03888,prod_0533,74,2022-08-17T05:39:16Z,recommendation
user_05123,prod_0896,116,2022-11-30T21:21:07Z,recommendation
user_06920,prod_0722,25,2022-05-23T10:23:44Z,search
user_08441,prod_0015,11,2023-09-01T19:54:21Z,search
user_05828,prod_0591,104,2024-10-12T10:55:56Z,homepage
user_05120,prod_0623,216,2024-10-24T03:48:13Z,homepage
user_01413,prod_0351,9,2023-11-29T02:50:51Z,browse
user_05262,prod_0479,18,2024-03-20T12:44:40Z,search
user_04515,prod_0467,225,2024-02-15T06:46:10Z,homepage
user_09947,prod_0287,26,2022-06-21T11:59:01Z,browse
user_04264,prod_0507,251,2024-03-10T10:02:06Z,browse
user_09932,prod_0998,28,2024-02-11T13:34:41Z,category
user_05070,prod_0073,48,2022-06-13T00:50:47Z,recommendation
user_05498,prod_0534,9,2022-02-24T23:45:59Z,recommendation
user_04084,prod_0586,4,2022-07-27T21:24:19Z,browse
user_01813,prod_0112,25,2022-03-19T04:00:07Z,browse
user_05691,prod_0282,41,2024-10-24T17:38:25Z,homepage
user_02142,prod_0455,63,2024-12-15T22:19:40Z,homepage
user_09076,prod_0179,143,2023-06-10T05:22:08Z,recommendation
user_03161,prod_0410,23,2024-12-15T10:59:22Z,recommendation
user_05265,prod_0124,46,2024-08-04T09:31:08Z,category
user_07012,prod_0518,31,2024-07-29T23:36:50Z,search
user_05964,prod_0413,14,2023-07-08T09:09:28Z,browse
user_02905,prod_0854,40,2024-11-04T05:38:47Z,search
user_03574,prod_0615,205,2022-07-10T22:32:14Z,homepage
user_09330,prod_0645,82,2022-05-13T17:27:11Z,category
user_08067,prod_0049,52,2023-04-21T00:18:25Z,search
user_02827,prod_0656,17,2024-12-21T11:56:04Z,recommendation
user_06498,prod_0616,20,2024-02-20T08:48:42Z,recommendation
user_06798,prod_0803,40,2024-09-06T20:15:08Z,category
user_04633,prod_0295,58,2024-09-15T10:03:05Z,recommendation
user_00001,prod_0541,28,2023-10-22T21:39:53Z,browse
user_05920,prod_0980,33,2023-11-03T12:55:20Z,search
user_01674,prod_0176,10,2022-05-07T00:37:13Z,browse
user_07621,prod_0321,24,2022-10-10T00:56:44Z,category
user_03429,prod_0749,41,2022-07-25T08:55:30Z,search
user_07887,prod_0880,41,2022-06-26T21:28:17Z,search
user_06079,prod_0827,123,2022-01-24T11:44:34Z,recommendation
user_00479,prod_0019,13,2023-11-14T12:46:10Z,homepage
user_03969,prod_0143,25,2023-03-06T08:02:38Z,homepage
user_01834,prod_0066,206,2022-11-21T05:17:34Z,browse
user_07903,prod_0932,9,2023-03-16T18:28:26Z,homepage
user_08593,prod_0650,27,2023-07-09T21:58:09Z,homepage
user_05123,prod_0613,169,2023-04-17T08:16:22Z,browse
user_07980,prod_0480,185,2024-09-14T03:54:52Z,recommendation
user_02362,prod_0178,32,2023-11-08T03:24:06Z,browse
user_09335,prod_0429,13,2024-01-16T20:14:37Z,homepage
user_03115,prod_0019,25,2024-07-25T10:46:29Z,recommendation
user_09401,prod_0398,34,2024-10-29T14:31:39Z,search
user_06482,prod_0037,32,2024-11-28T21:20:59Z,browse
user_07086,prod_0666,142,2022-07-09T04:11:13Z,recommendation
user_05652,prod_0705,17,2022-12-11T06:09:37Z,homepage
user_00474,prod_0245,54,2022-02-23T01:10:20Z,browse
user_00466,prod_0810,33,2022-10-26T05:56:12Z,category
user_05756,prod_0073,38,2022-04-20T04:16:07Z,search
user_06824,prod_0080,42,2024-09-28T02:02:09Z,recommendation
user_05345,prod_0574,19,2022-03-12T04:07:30Z,homepage
user_01478,prod_0305,90,2023-03-23T13:30:12Z,homepage
user_07178,prod_0467,60,2024-06-09T05:48:27Z,search
user_07072,prod_0787,59,2023-05-10T10:38:17Z,category
user_06297,prod_0483,15,2024-09-25T14:23:10Z,browse
user_08118,prod_0097,172,2022-07-15T04:36:55Z,category
user_03305,prod_0727,41,2022-11-06T18:03:54Z,browse
user_07785,prod_0899,22,2024-08-06T21:22:21Z,browse
user_04853,prod_0527,13,2023-11-01T19:55:35Z,browse
user_07734,prod_0189,17,2023-10-28T14:07:38Z,browse
user_09549,prod_0098,28,2023-02-06T15:38:43Z,homepage
user_08975,prod_0730,1,2024-07-24T16:22:05Z,recommendation
user_01919,prod_0277,175,2022-03-10T07:09:45Z,homepage
user_02095,prod_0322,66,2024-06-19T00:11:49Z,homepage
user_03226,prod_0015,113,2023-07-22T18:41:37Z,search
user_05829,prod_0522,29,2024-10-02T16:52:05Z,browse
user_02978,prod_0169,100,2022-09-30T22:45:28Z,recommendation
user_09065,prod_0865,67,2022-02-13T19:16:42Z,homepage
user_00669,prod_0279,47,2024-09-05T12:13:42Z,search
user_07446,prod_0914,24,2022-09-12T21:24:21Z,search
user_00773,prod_0537,55,2024-07-13T02:14:30Z,browse
user_02560,prod_0482,63,2023-07-22T12:24:51Z,homepage
user_01329,prod_0701,69,2022-04-26T14:26:31Z,recommendation
user_05168,prod_0152,29,2022-03-25T07:37:31Z,homepage
user_05391,prod_0812,21,2022-06-15T09:43:43Z,browse
user_01924,prod_0180,37,2024-11-15T08:54:58Z,browse
user_05075,prod_0793,45,2022-01-20T02:13:06Z,search
user_04596,prod_0549,84,2023-09-04T04:23:29Z,homepage
user_09978,prod_0070,11,2022-09-30T09:44:07Z,search
user_03996,prod_0715,10,2023-09-03T14:24:06Z,browse
user_05645,prod_0018,27,2022-11-20T16:55:07Z,browse
user_01462,prod_0957,26,2023-02-10T19:00:25Z,browse
user_09007,prod_0689,27,2024-09-28T12:49:42Z,browse
user_04589,prod_0628,257,2024-11-23T06:16:31Z,homepage
user_07700,prod_0982,165,2024-09-01T07:02:42Z,category
user_01514,prod_0564,62,2024-04-23T08:07:11Z,category
user_09445,prod_0547,18,2022-10-02T01:11:49Z,category
user_09086,prod_0154,65,2022-11-25T04:57:45Z,homepage
user_03316,prod_0337,23,2023-02-09T02:11:07Z,homepage
user_05610,prod_0875,41,2023-05-25T08:31:45Z,search
user_01207,prod_0303,33,2023-01-02T17:36:55Z,recommendation
user_07443,prod_0106,16,2024-10-12T05:37:17Z,search
user_06520,prod_0552,5,2024-01-02T08:19:06Z,category
user_03594,prod_0643,6,2022-03-29T17:13:46Z,homepage
user_01356,prod_0646,63,2022-07-13T13:04:51Z,homepage
user_02879,prod_0662,38,2024-04-25T02:52:56Z,category
user_04079,prod_0480,88,2024-04-20T12:06:55Z,search
user_08486,prod_0362,60,2023-02-15T05:30:14Z,browse
user_08468,prod_0878,243,2023-06-19T21:07:16Z,homepage
user_09340,prod_0018,40,2023-06-26T02:04:10Z,browse
user_00382,prod_0314,29,2024-08-10T02:55:35Z,browse
user_05409,prod_0861,11,2024-02-15T12:42:00Z,homepage
user_00559,prod_0156,39,2022-06-17T14:30:07Z,recommendation
user_01587,prod_0477,52,2024-07-12T09:05:09Z,category
user_09646,prod_0882,26,2023-09-11T13:13:06Z,search
user_01338,prod_0873,49,2023-11-21T14:05:33Z,homepage
user_09741,prod_0594,37,2023-05-01T04:36:11Z,search
user_04924,prod_0571,139,2024-11-05T21:32:41Z,browse
user_05503,prod_0907,34,2024-09-14T10:25:00Z,recommendation
user_04350,prod_0865,33,2023-05-16T06:12:19Z,search
user_05894,prod_0036,51,2023-10-12T20:13:02Z,homepage
user_06444,prod_0457,192,2023-04-23T01:31:44Z,category
user_06604,prod_0358,34,2023-08-23T07:24:08Z,recommendation
user_09324,prod_0753,19,2023-08-08T16:26:43Z,recommendation
user_00184,prod_0362,44,2022-06-17T02:15:08Z,homepage
user_01783,prod_0281,26,2023-09-25T16:46:43Z,category
user_06743,prod_0152,9,2022-04-14T16:32:46Z,recommendation
user_08996,prod_0921,69,2024-04-22T21:44:03Z,browse
user_02397,prod_0942,6,2022-09-29T14:14:29Z,recommendation
user_07103,prod_0105,12,2023-10-27T01:40:04Z,homepage
user_05341,prod_0071,20,2022-06-07T06:29:34Z,category
user_00451,prod_0472,85,2023-04-21T23:39:47Z,search
user_06409,prod_0146,54,2022-04-05T11:15:30Z,search
user_04231,prod_0281,145,2022-11-30T18:23:03Z,browse
user_02170,prod_0538,53,2024-05-30T15:36:32Z,homepage
user_09686,prod_0446,26,2023-07-04T02:14:18Z,search
user_02314,prod_0814,6,2024-10-08T00:06:10Z,category
user_05576,prod_0701,24,2024-12-27T22:32:02Z,homepage
user_03609,prod_0689,63,2023-06-26T10:00:21Z,category
user_02374,prod_0108,9,2022-03-01T14:17:32Z,recommendation
user_08488,prod_0161,54,2023-05-19T09:55:06Z,recommendation
user_02565,prod_0133,39,2024-02-21T10:41:10Z,homepage
user_03224,prod_0004,29,2023-12-13T21:34:05Z,search
user_02546,prod_0921,28,2024-09-15T20:39:39Z,browse
user_09390,prod_0062,19,2023-01-09T00:05:53Z,recommendation
user_03319,prod_0786,8,2022-02-22T16:37:48Z,recommendation
user_03919,prod_0720,1,2022-09-28T07:54:59Z,recommendation
user_01158,prod_0400,102,2024-03-07T12:00:01Z,homepage
user_03126,prod_0161,41,2023-02-14T20:00:35Z,browse
user_01689,prod_0685,56,2022-06-08T08:24:03Z,search
user_06725,prod_0001,50,2022-10-17T13:11:13Z,homepage
user_05359,prod_0579,47,2024-06-05T07:29:36Z,search
user_01089,prod_0310,346,2022-11-04T04:25:01Z,homepage
user_05503,prod_0478,47,2023-06-01T18:55:13Z,category
user_08849,prod_0372,99,2024-08-04T02:48:54Z,recommendation
user_03415,prod_0793,15,2024-02-29T22:16:07Z,homepage
user_02670,prod_0366,50,2024-03-25T05:15:23Z,homepage
user_02402,prod_0472,265,2022-11-13T08:38:38Z,browse
user_08593,prod_0433,52,2023-06-11T15:11:13Z,recommendation
user_01479,prod_0630,24,2022-11-26T20:18:41Z,search
user_03037,prod_0324,32,2022-10-05T17:47:43Z,recommendation
user_02262,prod_0464,5,2023-11-07T05:16:26Z,search
user_06390,prod_0220,13,2024-03-19T11:45:00Z,recommendation
user_08575,prod_0297,58,2023-06-10T16:31:04Z,browse
user_07713,prod_0457,62,2024-06-22T21:23:29Z,browse
user_05227,prod_0014,51,2024-03-16T10:29:13Z,category
user_03089,prod_0918,16,2022-04-04T15:29:32Z,recommendation
user_03747,prod_0226,41,2023-06-01T17:19:11Z,homepage
user_02981,prod_0338,136,2023-11-10T10:04:17Z,browse
user_02681,prod_0028,6,2023-04-13T23:33:36Z,recommendation
user_09132,prod_0517,25,2023-02-26T16:18:57Z,search
user_02824,prod_0083,22,2023-01-09T13:33:45Z,category
user_08927,prod_0634,44,2022-06-27T05:16:11Z,browse
user_01768,prod_0578,11,2022-12-20T00:05:08Z,homepage
user_04686,prod_0317,13,2024-04-20T02:59:00Z,recommendation
user_07305,prod_0075,58,2024-06-29T20:00:13Z,category
user_07006,prod_0575,21,2023-08-14T13:27:12Z,browse
user_07260,prod_0356,68,2023-02-10T17:32:50Z,browse
user_09983,prod_0722,48,2023-06-03T08:28:12Z,search
user_05125,prod_0728,79,2023-05-24T17:15:10Z,search
user_03552,prod_0514,12,2024-03-07T08:55:58Z,browse
user_00040,prod_0151,131,2023-09-11T00:39:16Z,browse
user_01708,prod_0410,46,2024-07-10T01:10:55Z,browse
user_09859,prod_0893,88,2024-08-21T13:41:16Z,homepage
user_00384,prod_0329,8,2023-02-21T02:51:02Z,category
user_02941,prod_0424,28,2023-07-14T13:25:00Z,category
user_07936,prod_0747,34,2022-05-19T09:14:27Z,category
user_04566,prod_1000,53,2023-01-14T20:00:02Z,search
user_00779,prod_0972,116,2022-02-10T03:23:58Z,homepage
user_01715,prod_0496,23,2022-12-10T15:49:38Z,recommendation
user_03975,prod_0762,8,2022-07-20T15:24:56Z,homepage
user_08802,prod_0587,4,2022-08-02T16:05:46Z,homepage
user_04310,prod_0748,24,2022-09-24T22:17:47Z,recommendation
user_05649,prod_0177,66,2024-01-07T02:10:36Z,search
user_05145,prod_0380,54,2024-10-31T05:34:19Z,category
user_09904,prod_0141,32,2024-10-23T07:50:12Z,homepage
user_05101,prod_0974,68,2022-11-22T21:24:41Z,search
user_07911,prod_0667,204,2024-04-04T19:49:21Z,recommendation
user_02906,prod_0975,203,2022-01-08T13:46:26Z,search
user_00644,prod_0499,118,2024-10-24T16:25:33Z,recommendation
user_09559,prod_0160,68,2024-01-16T23:06:20Z,search
user_04179,prod_0453,17,2022-11-25T17:34:43Z,homepage
user_03143,prod_0470,241,2022-07-28T03:39:31Z,recommendation
user_01809,prod_0879,112,2022-08-15T00:23:48Z,category
user_06274,prod_0145,41,2022-10-02T05:31:43Z,search
user_05260,prod_0577,11,2022-02-18T19:43:31Z,category
user_00740,prod_0768,69,2023-02-11T06:01:27Z,recommendation
user_03331,prod_0891,84,2022-08-09T03:25:25Z,category
user_09685,prod_0574,35,2024-01-09T08:36:39Z,category
user_06926,prod_0799,7,2022-05-22T23:02:37Z,browse
user_06984,prod_0246,21,2023-11-19T15:53:40Z,category
user_01011,prod_0877,50,2022-01-03T19:50:26Z,browse
user_06589,prod_0408,112,2023-07-04T14:30:38Z,category
user_02679,prod_0627,34,2022-02-08T03:40:04Z,recommendation
user_04729,prod_0524,15,2022-04-01T00:51:42Z,search
user_06326,prod_0881,3,2024-10-06T15:18:32Z,recommendation
user_09204,prod_0398,235,2022-08-23T15:29:32Z,browse
user_00178,prod_0725,34,2022-10-12T14:02:14Z,homepage
user_09228,prod_0444,15,2022-04-09T12:59:23Z,recommendation
user_05619,prod_0504,5,2024-09-21T12:41:45Z,category
user_07097,prod_0010,20,2024-12-18T02:40:01Z,recommendation
user_00867,prod_0632,155,2024-01-06T14:43:09Z,category
user_09757,prod_0833,9,2023-02-11T08:10:48Z,category
user_01672,prod_0613,81,2022-04-07T12:59:35Z,homepage
user_08359,prod_0714,13,2022-11-18T13:06:53Z,homepage
user_09724,prod_0111,34,2022-04-25T00:05:20Z,homepage
user_06831,prod_0628,82,2023-11-22T03:59:49Z,category
user_01195,prod_0273,9,2022-11-29T04:46:18Z,recommendation
user_00703,prod_0494,79,2022-06-30T11:28:31Z,search
user_09646,prod_0625,45,2022-03-18T15:24:39Z,browse
user_01757,prod_0769,45,2022-11-12T07:29:48Z,browse
user_00517,prod_0712,31,2023-06-20T03:48:48Z,search
user_04988,prod_0390,61,2023-06-21T04:05:27Z,search
user_07636,prod_0716,28,2023-04-26T16:21:54Z,browse
user_05291,prod_0981,7,2024-02-24T18:34:38Z,search
user_00985,prod_0198,30,2023-03-19T06:40:29Z,search
user_07996,prod_0942,223,2023-03-31T05:49:51Z,recommendation
user_05421,prod_0409,28,2023-09-09T08:47:52Z,homepage
user_02623,prod_0869,29,2023-08-05T00:34:41Z,browse
